x,y,heading,curvature,signed_curvature,dist_origin,p2p_distance,direction
-269.04038187276655,1163.1176575173295,163.35908366613643,0.0078647383132747859,-0.0078647383132747859,38.5,0.49999855662349452,1
-268.8972027283084,1162.6385963436978,163.24899068892697,0.015551485984095203,0.015551485984095203,39,0.49999987548907038,1
-268.75046290007413,1162.160616876349,162.59381581426589,0.019677688879711441,0.019677688879711441,39.5,0.49999694838801145,1
-268.5992987522153,1161.6840155465788,162.30166023963096,0.00071977183548301872,0.00071977183548301872,40,0.49999942713620149,1
-268.44792543411006,1161.2074803767155,162.5167877670886,0.011641390119057076,-0.011641390119057076,40.5,0.49999964955079079,1
-268.29916237246698,1160.7301243785987,162.87235702980843,0.013181944713332776,-0.013181944713332776,41,0.49999919744683058,1
-268.15351938008473,1160.251807338117,163.23988256574216,0.0078839513680150387,-0.0078839513680150387,41.5,0.49999907244433933,1
-268.00951115178282,1159.7729946588224,163.18957516842397,0.011396448783662491,0.011396448783662491,42,0.4999999516719329,1
-267.86279923123226,1159.2950057577343,162.61998522977149,0.020914214087598942,0.020914214087598942,42.5,0.49999777719011207,1
-267.71182514320759,1158.8183441696867,162.33557732669283,0.0010577864992590202,-0.0010577864992590202,43,0.49999944477462338,1
-267.5610978136624,1158.3416047290009,162.66836272170156,0.01769764723825477,-0.01769764723825477,43.5,0.49999922217666043,1
-267.41380898747167,1157.8637917566612,163.01305241853998,0.0063662084967206004,-0.0063662084967206004,44,0.49999923485618963,1
-267.26804183404516,1157.3855115842432,163.03391379055176,0.0043489774176741986,0.0043489774176741986,44.5,0.49999998634621329,1
-267.12144379577188,1156.9074856539924,162.84624950507612,0.0087525376857798889,0.0087525376857798889,45,0.49999977481771568,1
-266.97275531505642,1156.4301062356822,162.53242951268675,0.013156114720112499,0.013156114720112499,45.5,0.49999937332325806,1
-266.82166650501068,1155.9534806228753,162.36692933005264,0.0022285732299325385,-0.0022285732299325385,46,0.49999980330450877,1
-266.67110904852757,1155.4766872888811,162.66042172164958,0.018261434691878756,-0.018261434691878756,46.5,0.49999943104368133,1
-266.52401296837235,1154.9988151998089,163.05093933459301,0.0059307940125510892,-0.0059307940125510892,47,0.49999899031024747,1
-266.37833276444735,1154.5205085652499,162.99490724916592,0.0098426342610063288,0.0098426342610063288,47.5,0.49999995847876061,1
-266.23067919294772,1154.0428081400464,162.66813396020785,0.0088017881196636779,0.0088017881196636779,48,0.49999927341564093,1
-266.08093812366229,1153.5657573562892,162.51028490929934,0.0022182348690874998,0.0022182348690874998,48.5,0.49999983811412257,1
-265.93066619522835,1153.088873368052,162.5400477430897,0.0042596895363033096,-0.0042596895363033096,49,0.49999999071227702,1
-265.78141012669914,1152.6116707572889,162.75407631753475,0.010682386914772921,-0.010682386914772921,49.5,0.49999970571174818,1
-265.63456062665188,1152.1337224783306,163.05880292566792,0.0054093266925321955,-0.0054093266925321955,50,0.49999933302295085,1
-265.4889313650811,1151.6554003260876,163.00495611106248,0.0091686581307479781,0.0091686581307479781,50.5,0.49999996315200568,1
-265.34120538562479,1151.1777226903232,162.61510999322417,0.010025241666956921,0.010025241666956921,51,0.49999888871455245,1
-265.19134889974725,1150.7007080146959,162.59228280597731,0.0084314665216658619,-0.0084314665216658619,51.5,0.49999996712336958,1
-265.04345019254532,1150.2230841643004,163.03599031434146,0.013221643793505978,-0.013221643793505978,52,0.49999857005658377,1
-264.89816734924489,1149.7446567001468,163.06315077746757,0.011325711845097283,0.011325711845097283,52.5,0.49999994301388367,1
-264.75018972154601,1149.2670588143194,162.41018219377156,0.026794992718674571,0.026794992718674571,53,0.49999711883792314,1
-264.59694856648406,1148.7911217095859,162.02122411994816,0.00036112767546904521,0.00036112767546904521,53.5,0.49999897926576131,1
-264.443620762921,1148.315212405013,162.38638370292739,0.023200085118539014,-0.023200085118539014,54,0.49999908152373856,1
-264.29462061117584,1147.8379311640128,162.8821353792662,0.011409723833397117,-0.011409723833397117,54.5,0.49999842822823126,1
-264.14834533184307,1147.3598063140291,163.04013327147538,0.00037912010842303725,0.00037912010842303725,55,0.49999982951580041,1
-264.00237690728488,1146.8815875219714,163.00981924687025,0.0012627775410388817,0.0012627775410388817,55.5,0.49999999404518325,1
-263.85610661003625,1146.4034609811065,162.96809114125503,0.0016503774897037374,0.0016503774897037374,56,0.49999998893661735,1
-263.70935649545083,1145.9254815339821,162.87760544625206,0.0052636120137781071,0.0052636120137781071,56.5,0.49999994800420178,1
-263.56134801016071,1145.4478904969906,162.6645656116446,0.0096093821522147925,0.0096093821522147925,57,0.49999971033240637,1
-263.41128121268929,1144.970942261855,162.44846800754902,0.0017803939633409657,0.0017803939633409657,57.5,0.49999966270210661,1
-263.26080928452399,1144.4941214732671,162.58564686683309,0.011357540148988331,-0.011357540148988331,58,0.49999986559538057,1
-263.11287020674678,1144.0165098089076,162.98328615141659,0.0098182827005636759,-0.0098182827005636759,58.5,0.49999887266457954,1
-262.9671814901435,1143.5382057918514,163.07146936737774,0.0036617257735934009,0.0036617257735934009,59,0.49999993487759203,1
-262.82068304612898,1143.0601495490287,162.83106459224976,0.0073334015283562388,0.0073334015283562388,59.5,0.49999956540027451,1
-262.67262832308438,1142.5825725747479,162.7706809018388,0.0031178265245099175,-0.0031178265245099175,60,0.49999996737895436,1
-262.52530472412502,1142.1047698818297,162.9928402025356,0.0095267338505889837,-0.0095267338505889837,60.5,0.49999965617010717,1
-262.38006171006703,1141.6263305983894,163.21665794876054,0.0060987305450096426,-0.0060987305450096426,61,0.49999968107148057,1
-262.23627816253833,1141.1474504564098,163.34203602545122,0.0025433182590581241,-0.0025433182590581241,61.5,0.49999989892224911,1
-262.09307801503343,1140.6683954329878,163.35178977839684,0.0018623994852047198,0.0018623994852047198,62,0.49999999771128395,1
-261.94943185900263,1140.189474046851,163.23537357140765,0.0060883468528547873,0.0060883468528547873,62.5,0.49999991224160067,1
-261.80470999463046,1139.7108765913547,163.14248840051033,0.00039628731038947692,0.00039628731038947692,63,0.49999994243494056,1
-261.65989329452549,1139.2323077987005,163.21266765989088,0.0052957437362594626,-0.0052957437362594626,63.5,0.49999996593177726,1
-261.51609724315011,1138.753431422055,163.34222499771792,0.0025236339039319158,-0.0025236339039319158,64,0.49999988850028898,1
-261.37290433106449,1138.2743742360431,163.35429012137467,0.0016813176661953858,0.0016813176661953858,64.5,0.49999999754121516,1
-261.22939718115384,1137.7954111183597,163.2886363777921,0.0018670362050535838,0.0018670362050535838,65,0.49999997017648462,1
-261.08544665644257,1137.3165810462012,163.25246000410263,0.00065855011741193081,0.00065855011741193081,65.5,0.49999999156788477,1
-260.94136862456912,1136.8377893184418,163.26811173499061,0.0024594896760535894,-0.0024594896760535894,66,0.49999999783942628,1
-260.79788569603409,1136.3588190288162,163.39935453272193,0.0067027649418105045,-0.0067027649418105045,66.5,0.49999988912493454,1
-260.6558587048558,1135.8794150941415,163.54793479607486,0.0031441803719036349,0.0031441803719036349,67,0.49999979880478834,1
-260.51295512347912,1135.4002727356014,163.12772169746088,0.02619490075341065,0.02619490075341065,67.5,0.49999883331619827,1
-260.36394964646951,1134.9229980212237,162.18987241471123,0.02450260617681296,0.02450260617681296,68,0.49999378512455134,1
-260.20962394917279,1134.4474106962318,162.03724781454025,0.013845491619958577,-0.013845491619958577,68.5,0.49999972453901137,1
-260.05851931293734,1133.9707953458062,162.89090714071028,0.030693513981138759,-0.030693513981138759,69,0.49999480332617974,1
-259.91376370139835,1133.4922092055449,163.29234966044845,0.0026648516359402477,0.0026648516359402477,69.5,0.49999888072099391,1
-259.76838967302581,1133.0138114118845,162.77096408143814,0.025010094487406095,0.025010094487406095,70,0.49999805710063072,1
-259.61809309397086,1132.5369364736825,162.33648159194487,0.0053228934117324888,0.0053228934117324888,70.5,0.49999876835921353,1
-259.46652524424456,1132.0604629163031,162.45971012539695,0.0109823730274795,-0.0109823730274795,71,0.49999986395246071,1
-259.31688830213284,1131.5833796212366,162.68124492326865,0.0044835142149393511,-0.0044835142149393511,71.5,0.49999968487591018,1
